epi_week	date	state	city	ibgeID	newDeaths	deaths	newCases	totalCases
147	2021-11-27	SP	Orindiúva/SP	3534203	0	18	0	1336
147	2021-11-27	SP	Ouroeste/SP	3534757	0	45	0	1420
147	2021-11-27	SP	Palestina/SP	3535002	0	40	0	672
147	2021-11-27	SP	Palmares Paulista/SP	3535101	0	45	0	1658
147	2021-11-27	SP	Palmeira d'Oeste/SP	3535200	0	21	0	980
147	2021-11-27	SP	Paranapuã/SP	3535903	0	23	0	537
147	2021-11-27	SP	Paraíso/SP	3535705	0	24	0	563
147	2021-11-27	SP	Paulo de Faria/SP	3536604	0	36	0	671
147	2021-11-27	SP	Pedranópolis/SP	3536901	0	9	0	289
147	2021-11-27	SP	Pindorama/SP	3538105	0	55	0	1948
147	2021-11-27	SP	Pirangi/SP	3539004	0	66	0	1783
147	2021-11-27	SP	Planalto/SP	3539608	0	11	0	650
147	2021-11-27	SP	Poloni/SP	3539905	0	18	0	906
147	2021-11-27	SP	Pontalinda/SP	3540259	0	15	0	210
147	2021-11-27	SP	Pontes Gestal/SP	3540309	0	8	0	440
147	2021-11-27	SP	Populina/SP	3540408	0	13	0	345
147	2021-11-27	SP	Potirendaba/SP	3540804	0	80	0	3140
147	2021-11-27	SP	Riolândia/SP	3544202	0	30	0	2015
147	2021-11-27	SP	Rubinéia/SP	3544509	0	11	0	427
147	2021-11-27	SP	Sales/SP	3544806	0	30	0	535
147	2021-11-27	SP	Santa Adélia/SP	3545605	0	58	0	1695
147	2021-11-27	SP	Santa Albertina/SP	3545704	0	24	0	629
147	2021-11-27	SP	Santa Clara d'Oeste/SP	3546108	0	17	0	276
147	2021-11-27	SP	Santa Fé do Sul/SP	3546603	0	121	0	5095
147	2021-11-27	SP	Santa Rita d'Oeste/SP	3547403	0	10	0	299
147	2021-11-27	SP	Santa Salete/SP	3547650	0	7	0	224
147	2021-11-27	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	57
147	2021-11-27	SP	Sebastianópolis do Sul/SP	3551306	0	7	0	234
147	2021-11-27	SP	São Francisco/SP	3549003	0	13	0	319
147	2021-11-27	SP	São José do Rio Preto/SP	3549805	0	2820	0	96097
147	2021-11-27	SP	São João das Duas Pontes/SP	3549201	0	10	0	221
147	2021-11-27	SP	São João de Iracema/SP	3549250	0	7	0	178
147	2021-11-27	SP	Tabapuã/SP	3552601	0	60	0	1924
147	2021-11-27	SP	Tanabi/SP	3553401	0	115	0	4877
147	2021-11-27	SP	Três Fronteiras/SP	3554904	0	34	0	886
147	2021-11-27	SP	Turmalina/SP	3555307	0	5	0	213
147	2021-11-27	SP	Ubarana/SP	3555356	0	18	0	1082
147	2021-11-27	SP	Uchoa/SP	3555604	0	30	0	1467
147	2021-11-27	SP	União Paulista/SP	3555703	0	6	0	230
147	2021-11-27	SP	Urupês/SP	3556008	0	47	0	887
147	2021-11-27	SP	Urânia/SP	3555802	0	40	0	1417
147	2021-11-27	SP	Valentim Gentil/SP	3556107	0	69	0	2542
147	2021-11-27	SP	Vitória Brasil/SP	3556958	0	9	0	250
147	2021-11-27	SP	Votuporanga/SP	3557105	0	462	0	16359
147	2021-11-27	SP	Zacarias/SP	3557154	0	10	0	269
147	2021-11-27	SP	Álvares Florence/SP	3501202	0	16	0	626
148	2021-11-28	SP	Adolfo/SP	3500204	0	19	0	623
148	2021-11-28	SP	Américo de Campos/SP	3501806	0	35	0	1172
148	2021-11-28	SP	Aparecida d'Oeste/SP	3502606	0	20	0	848
148	2021-11-28	SP	Ariranha/SP	3503703	0	29	0	1014
148	2021-11-28	SP	Aspásia/SP	3503950	0	8	0	212
148	2021-11-28	SP	Bady Bassitt/SP	3504602	0	85	0	4174
148	2021-11-28	SP	Bálsamo/SP	3504800	0	67	0	1813
148	2021-11-28	SP	Cardoso/SP	3510708	0	65	0	1699
148	2021-11-28	SP	Catanduva/SP	3511102	0	627	0	15840
148	2021-11-28	SP	Catiguá/SP	3511201	0	39	0	877
148	2021-11-28	SP	Cedral/SP	3511300	0	30	0	1341
148	2021-11-28	SP	Cosmorama/SP	3512902	0	40	0	796
148	2021-11-28	SP	Dirce Reis/SP	3513850	0	5	0	196
148	2021-11-28	SP	Dolcinópolis/SP	3514205	0	7	0	249
148	2021-11-28	SP	Elisiário/SP	3514924	0	8	0	579
148	2021-11-28	SP	Embaúba/SP	3514957	0	10	0	123
148	2021-11-28	SP	Estrela d'Oeste/SP	3515202	0	30	0	1537
148	2021-11-28	SP	Fernando Prestes/SP	3515608	0	11	0	893
148	2021-11-28	SP	Fernandópolis/SP	3515509	0	357	0	12745
148	2021-11-28	SP	Floreal/SP	3515905	0	7	0	262
148	2021-11-28	SP	Gastão Vidigal/SP	3516804	0	16	0	207
148	2021-11-28	SP	General Salgado/SP	3516903	0	41	0	1120
148	2021-11-28	SP	Guapiaçu/SP	3517505	0	80	0	2053
148	2021-11-28	SP	Guarani d'Oeste/SP	3518008	0	5	0	228
148	2021-11-28	SP	Ibirá/SP	3519402	0	42	0	2067
148	2021-11-28	SP	Icém/SP	3519808	0	29	0	1238
148	2021-11-28	SP	Indiaporã/SP	3520707	0	13	0	418
148	2021-11-28	SP	Ipiguá/SP	3521150	0	27	0	1086
148	2021-11-28	SP	Irapuã/SP	3521507	0	29	0	953
148	2021-11-28	SP	Itajobi/SP	3521903	0	57	0	2611
148	2021-11-28	SP	Jaci/SP	3524501	0	29	0	1354
148	2021-11-28	SP	Jales/SP	3524808	0	272	0	7251
148	2021-11-28	SP	José Bonifácio/SP	3525706	0	149	0	6012
148	2021-11-28	SP	Macaubal/SP	3528106	0	18	0	1016
148	2021-11-28	SP	Magda/SP	3528304	0	10	0	383
148	2021-11-28	SP	Marapoama/SP	3528858	0	15	0	501
148	2021-11-28	SP	Marinópolis/SP	3529104	0	5	0	231
148	2021-11-28	SP	Mendonça/SP	3529500	0	31	0	977
148	2021-11-28	SP	Meridiano/SP	3529609	0	30	0	364
148	2021-11-28	SP	Mesópolis/SP	3529658	0	5	0	290
148	2021-11-28	SP	Mira Estrela/SP	3530003	0	13	0	356
148	2021-11-28	SP	Mirassol/SP	3530300	0	282	0	10002
148	2021-11-28	SP	Mirassolândia/SP	3530409	0	18	0	761
148	2021-11-28	SP	Monte Aprazível/SP	3531407	0	89	0	3065
148	2021-11-28	SP	Monções/SP	3531001	0	6	0	251
148	2021-11-28	SP	Neves Paulista/SP	3532504	0	43	0	1421
148	2021-11-28	SP	Nhandeara/SP	3532603	0	50	0	1495
148	2021-11-28	SP	Nipoã/SP	3532702	0	15	0	508
148	2021-11-28	SP	Nova Aliança/SP	3532801	0	25	0	1162
148	2021-11-28	SP	Nova Canaã Paulista/SP	3532843	0	6	0	303
148	2021-11-28	SP	Nova Granada/SP	3533007	0	76	0	3318
148	2021-11-28	SP	Novais/SP	3533254	0	12	0	306
148	2021-11-28	SP	Novo Horizonte/SP	3533502	0	218	0	6066
148	2021-11-28	SP	Onda Verde/SP	3534005	0	27	0	928
148	2021-11-28	SP	Orindiúva/SP	3534203	0	18	0	1336
148	2021-11-28	SP	Ouroeste/SP	3534757	0	45	0	1420
148	2021-11-28	SP	Palestina/SP	3535002	0	40	0	672
148	2021-11-28	SP	Palmares Paulista/SP	3535101	0	45	0	1658
148	2021-11-28	SP	Palmeira d'Oeste/SP	3535200	0	21	0	980
148	2021-11-28	SP	Paranapuã/SP	3535903	0	23	0	537
148	2021-11-28	SP	Paraíso/SP	3535705	0	24	0	563
148	2021-11-28	SP	Paulo de Faria/SP	3536604	0	36	0	671
148	2021-11-28	SP	Pedranópolis/SP	3536901	0	9	0	289
148	2021-11-28	SP	Pindorama/SP	3538105	0	55	0	1948
148	2021-11-28	SP	Pirangi/SP	3539004	0	66	0	1783
148	2021-11-28	SP	Planalto/SP	3539608	0	11	0	650
148	2021-11-28	SP	Poloni/SP	3539905	0	18	0	906
148	2021-11-28	SP	Pontalinda/SP	3540259	0	15	0	210
148	2021-11-28	SP	Pontes Gestal/SP	3540309	0	8	0	440
148	2021-11-28	SP	Populina/SP	3540408	0	13	0	345
148	2021-11-28	SP	Potirendaba/SP	3540804	0	80	0	3140
148	2021-11-28	SP	Riolândia/SP	3544202	0	30	0	2015
148	2021-11-28	SP	Rubinéia/SP	3544509	0	11	0	427
148	2021-11-28	SP	Sales/SP	3544806	0	30	0	535
148	2021-11-28	SP	Santa Adélia/SP	3545605	0	58	0	1695
148	2021-11-28	SP	Santa Albertina/SP	3545704	0	24	0	629
148	2021-11-28	SP	Santa Clara d'Oeste/SP	3546108	0	17	0	276
148	2021-11-28	SP	Santa Fé do Sul/SP	3546603	0	121	0	5095
148	2021-11-28	SP	Santa Rita d'Oeste/SP	3547403	0	10	0	299
148	2021-11-28	SP	Santa Salete/SP	3547650	0	7	0	224
148	2021-11-28	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	57
148	2021-11-28	SP	Sebastianópolis do Sul/SP	3551306	0	7	0	234
148	2021-11-28	SP	São Francisco/SP	3549003	0	13	0	319
148	2021-11-28	SP	São José do Rio Preto/SP	3549805	0	2820	0	96097
148	2021-11-28	SP	São João das Duas Pontes/SP	3549201	0	10	0	221
148	2021-11-28	SP	São João de Iracema/SP	3549250	0	7	0	178
148	2021-11-28	SP	Tabapuã/SP	3552601	0	60	0	1924
148	2021-11-28	SP	Tanabi/SP	3553401	0	115	0	4877
148	2021-11-28	SP	Três Fronteiras/SP	3554904	0	34	0	886
148	2021-11-28	SP	Turmalina/SP	3555307	0	5	0	213
148	2021-11-28	SP	Ubarana/SP	3555356	0	18	0	1082
148	2021-11-28	SP	Uchoa/SP	3555604	0	30	0	1467
148	2021-11-28	SP	União Paulista/SP	3555703	0	6	0	230
148	2021-11-28	SP	Urupês/SP	3556008	0	47	0	887
148	2021-11-28	SP	Urânia/SP	3555802	0	40	0	1417
148	2021-11-28	SP	Valentim Gentil/SP	3556107	0	69	0	2542
148	2021-11-28	SP	Vitória Brasil/SP	3556958	0	9	0	250
148	2021-11-28	SP	Votuporanga/SP	3557105	0	462	0	16359
148	2021-11-28	SP	Zacarias/SP	3557154	0	10	0	269
148	2021-11-28	SP	Álvares Florence/SP	3501202	0	16	0	626
148	2021-11-29	SP	Adolfo/SP	3500204	0	19	0	623
148	2021-11-29	SP	Américo de Campos/SP	3501806	0	35	0	1172
148	2021-11-29	SP	Aparecida d'Oeste/SP	3502606	0	20	0	848
148	2021-11-29	SP	Ariranha/SP	3503703	0	29	0	1014
148	2021-11-29	SP	Aspásia/SP	3503950	0	8	0	212
148	2021-11-29	SP	Bady Bassitt/SP	3504602	0	85	0	4174
148	2021-11-29	SP	Bálsamo/SP	3504800	0	67	0	1813
148	2021-11-29	SP	Cardoso/SP	3510708	0	65	0	1699
148	2021-11-29	SP	Catanduva/SP	3511102	0	627	0	15840
148	2021-11-29	SP	Catiguá/SP	3511201	0	39	0	877
148	2021-11-29	SP	Cedral/SP	3511300	0	30	0	1341
148	2021-11-29	SP	Cosmorama/SP	3512902	0	40	0	796
148	2021-11-29	SP	Dirce Reis/SP	3513850	0	5	0	196
148	2021-11-29	SP	Dolcinópolis/SP	3514205	0	7	0	249
148	2021-11-29	SP	Elisiário/SP	3514924	0	8	0	579
148	2021-11-29	SP	Embaúba/SP	3514957	0	10	0	123
148	2021-11-29	SP	Estrela d'Oeste/SP	3515202	0	30	0	1537
148	2021-11-29	SP	Fernando Prestes/SP	3515608	0	11	0	893
148	2021-11-29	SP	Fernandópolis/SP	3515509	0	357	0	12745
148	2021-11-29	SP	Floreal/SP	3515905	0	7	0	262
148	2021-11-29	SP	Gastão Vidigal/SP	3516804	0	16	0	207
148	2021-11-29	SP	General Salgado/SP	3516903	0	41	0	1120
148	2021-11-29	SP	Guapiaçu/SP	3517505	0	80	0	2053
148	2021-11-29	SP	Guarani d'Oeste/SP	3518008	0	5	0	228
148	2021-11-29	SP	Ibirá/SP	3519402	0	42	0	2067
148	2021-11-29	SP	Icém/SP	3519808	0	29	0	1238
148	2021-11-29	SP	Indiaporã/SP	3520707	0	13	0	418
148	2021-11-29	SP	Ipiguá/SP	3521150	0	27	0	1086
148	2021-11-29	SP	Irapuã/SP	3521507	0	29	0	953
148	2021-11-29	SP	Itajobi/SP	3521903	0	57	0	2611
148	2021-11-29	SP	Jaci/SP	3524501	0	29	0	1354
148	2021-11-29	SP	Jales/SP	3524808	0	272	0	7251
148	2021-11-29	SP	José Bonifácio/SP	3525706	0	149	0	6012
148	2021-11-29	SP	Macaubal/SP	3528106	0	18	0	1016
148	2021-11-29	SP	Magda/SP	3528304	0	10	0	383
148	2021-11-29	SP	Marapoama/SP	3528858	0	15	0	501
148	2021-11-29	SP	Marinópolis/SP	3529104	0	5	0	231
148	2021-11-29	SP	Mendonça/SP	3529500	0	31	0	977
148	2021-11-29	SP	Meridiano/SP	3529609	0	30	0	364
148	2021-11-29	SP	Mesópolis/SP	3529658	0	5	0	290
148	2021-11-29	SP	Mira Estrela/SP	3530003	0	13	0	356
148	2021-11-29	SP	Mirassol/SP	3530300	0	282	0	10002
148	2021-11-29	SP	Mirassolândia/SP	3530409	0	18	0	761
148	2021-11-29	SP	Monte Aprazível/SP	3531407	0	89	0	3065
148	2021-11-29	SP	Monções/SP	3531001	0	6	0	251
148	2021-11-29	SP	Neves Paulista/SP	3532504	0	43	0	1421
148	2021-11-29	SP	Nhandeara/SP	3532603	0	50	0	1495
148	2021-11-29	SP	Nipoã/SP	3532702	0	15	0	508
148	2021-11-29	SP	Nova Aliança/SP	3532801	0	25	0	1162
148	2021-11-29	SP	Nova Canaã Paulista/SP	3532843	0	6	0	303
148	2021-11-29	SP	Nova Granada/SP	3533007	0	76	0	3318
148	2021-11-29	SP	Novais/SP	3533254	0	12	0	306
148	2021-11-29	SP	Novo Horizonte/SP	3533502	0	218	0	6066
148	2021-11-29	SP	Onda Verde/SP	3534005	0	27	0	928
148	2021-11-29	SP	Orindiúva/SP	3534203	0	18	0	1336
148	2021-11-29	SP	Ouroeste/SP	3534757	0	45	0	1420
148	2021-11-29	SP	Palestina/SP	3535002	0	40	0	672
148	2021-11-29	SP	Palmares Paulista/SP	3535101	0	45	0	1658
148	2021-11-29	SP	Palmeira d'Oeste/SP	3535200	0	21	0	980
148	2021-11-29	SP	Paranapuã/SP	3535903	0	23	0	537
148	2021-11-29	SP	Paraíso/SP	3535705	0	24	0	563
148	2021-11-29	SP	Paulo de Faria/SP	3536604	0	36	0	671
148	2021-11-29	SP	Pedranópolis/SP	3536901	0	9	0	289
148	2021-11-29	SP	Pindorama/SP	3538105	0	55	0	1948
148	2021-11-29	SP	Pirangi/SP	3539004	0	66	0	1783
148	2021-11-29	SP	Planalto/SP	3539608	0	11	0	650
148	2021-11-29	SP	Poloni/SP	3539905	0	18	0	906
148	2021-11-29	SP	Pontalinda/SP	3540259	0	15	0	210
148	2021-11-29	SP	Pontes Gestal/SP	3540309	0	8	0	440
148	2021-11-29	SP	Populina/SP	3540408	0	13	0	345
148	2021-11-29	SP	Potirendaba/SP	3540804	0	80	0	3140
148	2021-11-29	SP	Riolândia/SP	3544202	0	30	0	2015
148	2021-11-29	SP	Rubinéia/SP	3544509	0	11	0	427
148	2021-11-29	SP	Sales/SP	3544806	0	30	0	535
148	2021-11-29	SP	Santa Adélia/SP	3545605	0	58	0	1695
148	2021-11-29	SP	Santa Albertina/SP	3545704	0	24	0	629
148	2021-11-29	SP	Santa Clara d'Oeste/SP	3546108	0	17	0	276
148	2021-11-29	SP	Santa Fé do Sul/SP	3546603	0	121	0	5095
148	2021-11-29	SP	Santa Rita d'Oeste/SP	3547403	0	10	0	299
148	2021-11-29	SP	Santa Salete/SP	3547650	0	7	0	224
148	2021-11-29	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	57
148	2021-11-29	SP	Sebastianópolis do Sul/SP	3551306	0	7	0	234
148	2021-11-29	SP	São Francisco/SP	3549003	0	13	0	319
148	2021-11-29	SP	São José do Rio Preto/SP	3549805	0	2820	0	96097
148	2021-11-29	SP	São João das Duas Pontes/SP	3549201	0	10	0	221
148	2021-11-29	SP	São João de Iracema/SP	3549250	0	7	0	178
148	2021-11-29	SP	Tabapuã/SP	3552601	0	60	0	1924
148	2021-11-29	SP	Tanabi/SP	3553401	0	115	0	4877
148	2021-11-29	SP	Três Fronteiras/SP	3554904	0	34	0	886
148	2021-11-29	SP	Turmalina/SP	3555307	0	5	0	213
148	2021-11-29	SP	Ubarana/SP	3555356	0	18	0	1082
148	2021-11-29	SP	Uchoa/SP	3555604	0	30	0	1467
148	2021-11-29	SP	União Paulista/SP	3555703	0	6	0	230
148	2021-11-29	SP	Urupês/SP	3556008	0	47	0	887
148	2021-11-29	SP	Urânia/SP	3555802	0	40	0	1417
148	2021-11-29	SP	Valentim Gentil/SP	3556107	0	69	0	2542
148	2021-11-29	SP	Vitória Brasil/SP	3556958	0	9	0	250
148	2021-11-29	SP	Votuporanga/SP	3557105	0	462	0	16359
148	2021-11-29	SP	Zacarias/SP	3557154	0	10	0	269
148	2021-11-29	SP	Álvares Florence/SP	3501202	0	16	0	626
148	2021-11-30	SP	Adolfo/SP	3500204	0	19	0	623
148	2021-11-30	SP	Américo de Campos/SP	3501806	0	35	0	1172
148	2021-11-30	SP	Aparecida d'Oeste/SP	3502606	0	20	0	848
148	2021-11-30	SP	Ariranha/SP	3503703	0	29	0	1014
148	2021-11-30	SP	Aspásia/SP	3503950	0	8	0	212
148	2021-11-30	SP	Bady Bassitt/SP	3504602	0	85	0	4174
148	2021-11-30	SP	Bálsamo/SP	3504800	0	67	0	1813
148	2021-11-30	SP	Cardoso/SP	3510708	0	65	0	1699
148	2021-11-30	SP	Catanduva/SP	3511102	0	627	0	15840
148	2021-11-30	SP	Catiguá/SP	3511201	0	39	0	877
148	2021-11-30	SP	Cedral/SP	3511300	0	30	0	1341
148	2021-11-30	SP	Cosmorama/SP	3512902	0	40	0	796
148	2021-11-30	SP	Dirce Reis/SP	3513850	0	5	0	196
148	2021-11-30	SP	Dolcinópolis/SP	3514205	0	7	0	249
148	2021-11-30	SP	Elisiário/SP	3514924	0	8	0	579
148	2021-11-30	SP	Embaúba/SP	3514957	0	10	0	123
148	2021-11-30	SP	Estrela d'Oeste/SP	3515202	0	30	0	1537
148	2021-11-30	SP	Fernando Prestes/SP	3515608	0	11	0	893
148	2021-11-30	SP	Fernandópolis/SP	3515509	0	357	0	12745
148	2021-11-30	SP	Floreal/SP	3515905	0	7	0	262
148	2021-11-30	SP	Gastão Vidigal/SP	3516804	0	16	0	207
148	2021-11-30	SP	General Salgado/SP	3516903	0	41	0	1120
148	2021-11-30	SP	Guapiaçu/SP	3517505	0	80	0	2053
148	2021-11-30	SP	Guarani d'Oeste/SP	3518008	0	5	0	228
148	2021-11-30	SP	Ibirá/SP	3519402	0	42	0	2067
148	2021-11-30	SP	Icém/SP	3519808	0	29	0	1238
148	2021-11-30	SP	Indiaporã/SP	3520707	0	13	0	418
148	2021-11-30	SP	Ipiguá/SP	3521150	0	27	0	1086
148	2021-11-30	SP	Irapuã/SP	3521507	0	29	0	953
148	2021-11-30	SP	Itajobi/SP	3521903	0	57	0	2611
148	2021-11-30	SP	Jaci/SP	3524501	0	29	0	1354
148	2021-11-30	SP	Jales/SP	3524808	0	272	0	7251
148	2021-11-30	SP	José Bonifácio/SP	3525706	0	149	0	6012
148	2021-11-30	SP	Macaubal/SP	3528106	0	18	0	1016
148	2021-11-30	SP	Magda/SP	3528304	0	10	0	383
148	2021-11-30	SP	Marapoama/SP	3528858	0	15	0	501
148	2021-11-30	SP	Marinópolis/SP	3529104	0	5	0	231
148	2021-11-30	SP	Mendonça/SP	3529500	0	31	0	977
148	2021-11-30	SP	Meridiano/SP	3529609	0	30	0	364
148	2021-11-30	SP	Mesópolis/SP	3529658	0	5	0	290
148	2021-11-30	SP	Mira Estrela/SP	3530003	0	13	0	356
148	2021-11-30	SP	Mirassol/SP	3530300	0	282	0	10002
148	2021-11-30	SP	Mirassolândia/SP	3530409	0	18	0	761
148	2021-11-30	SP	Monte Aprazível/SP	3531407	0	89	0	3065
148	2021-11-30	SP	Monções/SP	3531001	0	6	0	251
148	2021-11-30	SP	Neves Paulista/SP	3532504	0	43	0	1421
148	2021-11-30	SP	Nhandeara/SP	3532603	0	50	0	1495
148	2021-11-30	SP	Nipoã/SP	3532702	0	15	0	508
148	2021-11-30	SP	Nova Aliança/SP	3532801	0	25	0	1162
148	2021-11-30	SP	Nova Canaã Paulista/SP	3532843	0	6	0	303
148	2021-11-30	SP	Nova Granada/SP	3533007	0	76	0	3318
148	2021-11-30	SP	Novais/SP	3533254	0	12	0	306
148	2021-11-30	SP	Novo Horizonte/SP	3533502	0	218	0	6066
148	2021-11-30	SP	Onda Verde/SP	3534005	0	27	0	928
148	2021-11-30	SP	Orindiúva/SP	3534203	0	18	0	1336
148	2021-11-30	SP	Ouroeste/SP	3534757	0	45	0	1420
148	2021-11-30	SP	Palestina/SP	3535002	0	40	0	672
148	2021-11-30	SP	Palmares Paulista/SP	3535101	0	45	0	1658
148	2021-11-30	SP	Palmeira d'Oeste/SP	3535200	0	21	0	980
148	2021-11-30	SP	Paranapuã/SP	3535903	0	23	0	537
148	2021-11-30	SP	Paraíso/SP	3535705	0	24	0	563
148	2021-11-30	SP	Paulo de Faria/SP	3536604	0	36	0	671
148	2021-11-30	SP	Pedranópolis/SP	3536901	0	9	0	289
148	2021-11-30	SP	Pindorama/SP	3538105	0	55	0	1948
148	2021-11-30	SP	Pirangi/SP	3539004	0	66	0	1783
148	2021-11-30	SP	Planalto/SP	3539608	0	11	0	650
148	2021-11-30	SP	Poloni/SP	3539905	0	18	0	906
148	2021-11-30	SP	Pontalinda/SP	3540259	0	15	0	210
148	2021-11-30	SP	Pontes Gestal/SP	3540309	0	8	0	440
148	2021-11-30	SP	Populina/SP	3540408	0	13	0	345
148	2021-11-30	SP	Potirendaba/SP	3540804	0	80	0	3140
148	2021-11-30	SP	Riolândia/SP	3544202	0	30	0	2015
148	2021-11-30	SP	Rubinéia/SP	3544509	0	11	0	427
148	2021-11-30	SP	Sales/SP	3544806	0	30	0	535
148	2021-11-30	SP	Santa Adélia/SP	3545605	0	58	0	1695
148	2021-11-30	SP	Santa Albertina/SP	3545704	0	24	0	629
148	2021-11-30	SP	Santa Clara d'Oeste/SP	3546108	0	17	0	276
148	2021-11-30	SP	Santa Fé do Sul/SP	3546603	0	121	0	5095
148	2021-11-30	SP	Santa Rita d'Oeste/SP	3547403	0	10	0	299
148	2021-11-30	SP	Santa Salete/SP	3547650	0	7	0	224
148	2021-11-30	SP	Santana da Ponte Pensa/SP	3547205	0	3	0	57
148	2021-11-30	SP	Sebastianópolis do Sul/SP	3551306	0	7	0	234
148	2021-11-30	SP	São Francisco/SP	3549003	0	13	0	319
148	2021-11-30	SP	São José do Rio Preto/SP	3549805	0	2820	0	96097
148	2021-11-30	SP	São João das Duas Pontes/SP	3549201	0	10	0	221
148	2021-11-30	SP	São João de Iracema/SP	3549250	0	7	0	178
148	2021-11-30	SP	Tabapuã/SP	3552601	0	60	0	1924
148	2021-11-30	SP	Tanabi/SP	3553401	0	115	0	4877
148	2021-11-30	SP	Três Fronteiras/SP	3554904	0	34	0	886
148	2021-11-30	SP	Turmalina/SP	3555307	0	5	0	213
148	2021-11-30	SP	Ubarana/SP	3555356	0	18	0	1082
148	2021-11-30	SP	Uchoa/SP	3555604	0	30	0	1467
148	2021-11-30	SP	União Paulista/SP	3555703	0	6	0	230
148	2021-11-30	SP	Urupês/SP	3556008	0	47	0	887
148	2021-11-30	SP	Urânia/SP	3555802	0	40	0	1417
148	2021-11-30	SP	Valentim Gentil/SP	3556107	0	69	0	2542
148	2021-11-30	SP	Vitória Brasil/SP	3556958	0	9	0	250
148	2021-11-30	SP	Votuporanga/SP	3557105	0	462	0	16359
148	2021-11-30	SP	Zacarias/SP	3557154	0	10	0	269
148	2021-11-30	SP	Álvares Florence/SP	3501202	0	16	0	626
148	2021-12-01	SP	Adolfo/SP	3500204	0	19	0	623
148	2021-12-01	SP	Américo de Campos/SP	3501806	0	35	0	1172
148	2021-12-01	SP	Aparecida d'Oeste/SP	3502606	0	20	0	848
148	2021-12-01	SP	Ariranha/SP	3503703	0	29	0	1014
148	2021-12-01	SP	Aspásia/SP	3503950	0	8	0	212
148	2021-12-01	SP	Bady Bassitt/SP	3504602	0	85	0	4174
148	2021-12-01	SP	Bálsamo/SP	3504800	0	67	0	1813
148	2021-12-01	SP	Cardoso/SP	3510708	0	65	0	1699
148	2021-12-01	SP	Catanduva/SP	3511102	0	627	0	15840
148	2021-12-01	SP	Catiguá/SP	3511201	0	39	0	877
148	2021-12-01	SP	Cedral/SP	3511300	0	30	0	1341
148	2021-12-01	SP	Cosmorama/SP	3512902	0	40	0	796
148	2021-12-01	SP	Dirce Reis/SP	3513850	0	5	0	196
148	2021-12-01	SP	Dolcinópolis/SP	3514205	0	7	0	249
148	2021-12-01	SP	Elisiário/SP	3514924	0	8	0	579
148	2021-12-01	SP	Embaúba/SP	3514957	0	10	0	123
148	2021-12-01	SP	Estrela d'Oeste/SP	3515202	0	30	0	1537
148	2021-12-01	SP	Fernando Prestes/SP	3515608	0	11	0	893
148	2021-12-01	SP	Fernandópolis/SP	3515509	0	357	0	12745
148	2021-12-01	SP	Floreal/SP	3515905	0	7	0	262
148	2021-12-01	SP	Gastão Vidigal/SP	3516804	0	16	0	207
148	2021-12-01	SP	General Salgado/SP	3516903	0	41	0	1120
148	2021-12-01	SP	Guapiaçu/SP	3517505	0	80	0	2053
148	2021-12-01	SP	Guarani d'Oeste/SP	3518008	0	5	0	228
148	2021-12-01	SP	Ibirá/SP	3519402	0	42	0	2067
148	2021-12-01	SP	Icém/SP	3519808	0	29	0	1238
148	2021-12-01	SP	Indiaporã/SP	3520707	0	13	0	418
148	2021-12-01	SP	Ipiguá/SP	3521150	0	27	0	1086
148	2021-12-01	SP	Irapuã/SP	3521507	0	29	0	953
148	2021-12-01	SP	Itajobi/SP	3521903	0	57	0	2611
148	2021-12-01	SP	Jaci/SP	3524501	0	29	0	1354
148	2021-12-01	SP	Jales/SP	3524808	0	272	0	7251
148	2021-12-01	SP	José Bonifácio/SP	3525706	0	149	0	6012
148	2021-12-01	SP	Macaubal/SP	3528106	0	18	0	1016
148	2021-12-01	SP	Magda/SP	3528304	0	10	0	383
148	2021-12-01	SP	Marapoama/SP	3528858	0	15	0	501
148	2021-12-01	SP	Marinópolis/SP	3529104	0	5	0	231
148	2021-12-01	SP	Mendonça/SP	3529500	0	31	0	977
148	2021-12-01	SP	Meridiano/SP	3529609	0	30	0	364
148	2021-12-01	SP	Mesópolis/SP	3529658	0	5	0	290
148	2021-12-01	SP	Mira Estrela/SP	3530003	0	13	0	356
148	2021-12-01	SP	Mirassol/SP	3530300	0	282	0	10002
148	2021-12-01	SP	Mirassolândia/SP	3530409	0	18	0	761
148	2021-12-01	SP	Monte Aprazível/SP	3531407	0	89	0	3065
148	2021-12-01	SP	Monções/SP	3531001	0	6	0	251
148	2021-12-01	SP	Neves Paulista/SP	3532504	0	43	0	1421
148	2021-12-01	SP	Nhandeara/SP	3532603	0	50	0	1495
148	2021-12-01	SP	Nipoã/SP	3532702	0	15	0	508
148	2021-12-01	SP	Nova Aliança/SP	3532801	0	25	0	1162
148	2021-12-01	SP	Nova Canaã Paulista/SP	3532843	0	6	0	303
148	2021-12-01	SP	Nova Granada/SP	3533007	0	76	0	3318
148	2021-12-01	SP	Novais/SP	3533254	0	12	0	306
148	2021-12-01	SP	Novo Horizonte/SP	3533502	0	218	0	6066
148	2021-12-01	SP	Onda Verde/SP	3534005	0	27	0	928
148	2021-12-01	SP	Orindiúva/SP	3534203	0	18	0	1336
